Id,SalePrice
1964,153190.6564558795
2512,177276.73463929218
159,140512.0702906273
1281,162156.22309150413
468,187069.84040629494
290,122415.41027279799
665,92780.26738938609
1463,258175.3649357191
1792,216731.6304661719
923,165085.78014291354
500,243463.2187049062
1408,184366.24213076028
331,86852.0181963493
170,116376.0582691149
2192,108520.39359250184
2571,330095.2201552866
2314,173759.75605085058
2647,89659.709924294
422,476084.39117449784
2457,352320.3660174327
1838,197707.59063284527
2805,257414.4730589871
1645,155255.72306304818
1711,284071.24314098194
2825,241952.4821482324
322,345218.4664647828
2103,251622.63796242393
342,118917.73298349435
600,121162.00328070867
488,180348.6747500527
1725,309859.658479923
2246,289155.75068733963
2847,174005.7783997555
806,245763.85551947224
530,224748.7951077674
963,188308.64209562563
2678,99877.63754351018
171,85641.77999325615
2401,471252.2636696162
805,221764.09601720955
2259,219457.87594657394
1748,184065.05046204905
1361,131124.69246694108
1677,113603.82098368513
1406,155649.09869986758
2322,254905.9789383389
688,151629.69550481372
143,140054.63749303212
804,206344.01962859035
1214,158165.98251362424
2828,140965.98676070632
1999,153788.99169720357
2467,195333.17309065195
2665,137359.70407757157
1538,377382.03683442244
398,119083.16815634204
2822,144711.13238431455
2157,142848.93238543815
1856,185713.65397148105
1269,94825.30119569368
2570,116235.61490885855
2320,230159.56103306983
1517,116333.13081080523
2304,121123.05433315656
1312,108539.13230133102
2012,128422.3410835001
506,227776.53523116006
2865,201361.62106428036
2367,101098.31629741249
554,84169.04996200165
238,130520.30586217313
1954,115600.21026106026
2488,116921.41151596633
2291,93627.95591633784
1969,105624.90751306094
2725,151385.257911817
1482,150674.96791843112
2763,190104.10935583714
503,239663.10122605631
1584,246188.37997009436
1531,152096.40865448274
2210,156207.36686629345
459,336187.0656687433
556,127691.38612665572
1347,129517.40652365309
1290,91419.89627179457
1388,108471.578905836
1571,340343.25433237327
2754,198262.92265418803
765,133575.28012908562
2494,128152.29249051573
2870,228722.64161698514
7,206957.96911358167
1114,225403.7521262873
2418,286050.73473901674
291,118218.0016839366
18,364999.6694246267
39,397007.3006066329
1001,220354.2822745091
2442,229207.02580510636
616,125096.38070695
2680,72100.50112683719
1414,133603.16024636343
289,150439.53896671793
40,237005.33725959487
860,128003.64755934713
409,131131.06234795068
673,148101.68772949703
2427,176998.16105472497
2036,224138.80184369927
2564,136999.8130601752
642,149777.3765688002
1008,179240.72028705705
1908,134420.6510856944
2519,199337.94920908572
1369,96578.94576191361
2855,167103.22441014904
712,97292.94436828479
1943,116463.76535017695
1958,122398.08953814581
107,160043.00806845038
2295,169036.40055689335
704,94137.28930193954
676,128667.33604989832
259,181764.65599701926
93,290861.5554935343
106,242695.28568915452
2315,177952.32848594352
1050,117711.61667245702
1095,201226.67911207987
2709,141123.53410186683
758,112357.68159156716
1496,152529.63884549637
2370,112478.6395089542
2458,281375.1510883608
2733,141187.55569433884
161,237527.41639343757
726,148766.64922001908
845,199774.3139837872
947,259283.76710775986
2232,106233.46311024656
2563,146749.2934059793
2299,138268.23545171515
211,80113.33097382054
605,153960.20174249823
1478,200425.86844599864
2247,284698.8075061114
2274,210983.49181849306
2869,212127.8122053158
967,210166.49745705444
2656,122867.57430212412
667,187996.4888980153
1042,107655.39886501615
2023,146110.3456234888
2447,425702.7042755423
2055,134340.66338888928
2275,285401.9718715454
2204,172076.4860658161
1563,283794.093952845
483,192708.81998922353
796,138152.8989701518
1526,166357.99698854875
2042,118140.53250152187
442,346218.7092543656
1693,314301.8563844374
1468,216267.1945654244
1430,199076.2263114429
2605,114554.7709728447
1529,198080.00156321374
335,135387.334753994
1287,128775.18780293861
31,102293.68899341278
1785,293275.1570893205
82,157025.4316061021
2620,119181.16107810724
252,179875.61231446613
721,71562.69928471388
2165,182672.6547609687
2316,183880.32562895937
775,132187.98698316325
1558,88772.32628502484
17,210382.9593733329
1022,216429.8105276244
925,136887.0561257583
438,255534.79601823847
1270,140766.98212888333
1272,136476.26691069143
215,122070.8280504718
266,214833.0471537847
2402,263256.49548109574
1250,122615.98915721754
1984,116782.20615774333
1279,141085.8342253774
377,250048.95857063847
1252,104014.76680928018
2156,269256.56650227605
499,318031.1854367315
1374,131911.4941193447
2898,252418.55709918583
401,120350.00881038014
2721,181498.78684082243
2078,220641.7056536306
2589,131896.30461247163
1946,225342.62156681082
1334,125231.37968618167
2781,216401.92690422965
431,410749.8734490267
576,201475.14027533386
1474,204347.48289925526
2254,147142.74845982587
2155,310579.73172646144
885,109784.25800350227
643,129864.84845114191
1944,127667.50662715595
480,195147.075927213
2845,92698.4943082023
2387,304904.63846713334
2407,194478.32786026355
2527,155049.21382743347
2514,154868.82189692016
629,114848.75094706836
80,195075.32837205994
1876,143861.3535653591
1546,123960.92902614466
2518,159564.9160005678
2347,155508.10384008798
783,220525.97027581217
1322,61353.27592440828
194,85011.81179607393
1770,274493.63446074445
2143,131412.15300900635
1229,214400.5805559822
511,282989.3088800251
46,214207.4237754448
1348,138445.41425432605
2465,190011.20961324603
387,236776.45390280656
873,218985.62731127406
1918,128791.14082899668
2764,244803.03723114147
2184,138516.57738543002
934,134428.6900052079
1920,135657.84663573932
2631,140064.00736340132
1768,806387.2895873205
2040,126627.59437283203
1749,215054.57118456866
834,228439.3338987996
1457,228542.53302229362
79,127500.33753284898
2302,127296.02287542369
1817,139881.21876522125
2755,220778.65553063946
359,174829.27105538247
2059,121163.8046069266
2092,227657.4895844471
2516,223015.2152837606
150,116520.43624081375
1656,126665.62425897666
83,91309.08526803079
2411,179151.56460697253
795,83684.98536295282
2312,216281.29707063298
2917,88854.61437176332
1624,175914.1558178914
2215,356044.89222796715
1211,147881.12757178652
1485,154239.757201946
1024,167070.41875498137
570,188751.63534982142
2874,129411.97487236929
700,124135.41448373997
2756,205299.9864944005
2022,168614.9308814149
583,223789.58108391115
2392,394750.08393462584
2424,174898.4945895666
212,99032.07213266606
736,129482.51773295186
1610,166130.03067739116
890,115741.80248017337
467,183485.5531193812
578,224565.34483038704
1747,191686.8732138233
1149,157700.68403551474
2758,252434.70983781602
857,135647.36476075137
2219,290703.8824291442
733,95097.65600501336
2909,111811.57999496716
1798,249612.8577328297
235,155049.87915331143
2366,117097.18033925827
1027,127288.53855434226
1195,142901.90861793916
1303,69629.7521020031
148,185256.84457419446
608,160808.24777336433
2515,200532.67109412054
821,259490.96915873428
2500,270480.9064276852
745,118180.96889026581
741,112840.31931664664
1611,133509.2013180976
2532,134690.96166123447
1081,226384.88349285195
1692,481080.06609212625
2520,170025.10772124812
276,102817.80139900459
1992,115288.50427073169
663,70264.62418521768
418,124223.08763140363
1733,198708.86827566478
2359,145337.11605721439
253,178340.05242892297
1518,186466.14301392765
2035,122522.4310563549
2919,82237.0166990062
1540,248334.45629228343
2120,143839.6686481176
1674,171575.5231172476
256,140402.05828676454
2361,112943.85660239596
978,90130.0794537859
2280,147189.7190420615
2095,205289.9776125333
1709,323760.43428216875
2801,245433.45747986584
1246,119681.8518212716
2373,104983.74991152415
1055,271173.878365283
2017,120912.86351641282
1099,252552.37051905674
1344,78236.244363856
835,198784.37073597842
1117,209034.0540997001
2043,85387.2275291383
2085,139209.8780977441
410,146916.64276138236
2650,106175.30849564968
2867,175261.00677469975
1668,123751.1391150438
1161,161363.65261024467
2122,177277.84023686862
2539,145148.37569554432
1047,139750.06843914813
1445,132347.53087767403
541,128926.76307720071
569,212725.019633215
1276,112774.6159618712
918,153130.80032435275
326,168682.48515125155
1936,132583.35351222748
895,109655.56713453072
257,142488.11387880056
1241,176051.43385576626
1545,114311.03799736408
1189,166821.10393624424
270,145641.3013771657
2066,172788.4682620315
693,117446.33014292085
1259,130791.06487803317
2916,155634.50349160683
2321,279282.2375037363
1977,89627.17698897119
1895,150022.4495483962
1240,164112.39498655382
85,138064.5909070043
1823,127282.59655205766
825,307587.53115789633
110,220546.47753548858
697,116578.52876810967
2297,110090.84803730881
1231,133368.99080932155
1355,137905.493435859
968,355101.7691291978
584,205016.42889603158
1315,121031.2683536589
1606,138795.14456898542
206,107178.00475879315
1685,377350.93873755634
2016,138858.97315516073
869,202487.92293735663
2135,130806.25950627758
2346,180045.45985674465
2430,226921.35318881396
2198,94428.44450372581
2652,112255.68824755843
27,124264.45339192323
241,167284.0170385238
906,126608.236631134
1506,113569.47719676874
2098,393975.19818069716
1435,224027.99035132598
2213,122062.79926445732
1274,131631.95329319758
743,56906.79402399109
1737,194614.1173774909
2797,284599.32412676414
2185,77770.47389272349
58,175278.88403604005
830,194883.11410028808
808,110990.87595492926
680,148698.32695775197
1153,108413.9995313688
1291,120168.72510906114
1818,143075.77136066335
2161,184555.85151717268
1883,124410.04464709535
350,369037.8148111736
2473,140182.00327225708
295,190206.23236595598
293,184738.74708480743
859,132217.2691205541
288,74787.07970165818
1578,151492.50193359243
102,174633.39352962482
2831,145719.1772750526
1030,157933.97669499242
2551,142499.99786912047
1286,139295.3937053005
958,330861.2127036862
776,128492.59635884347
72,229258.32317103576
2263,251682.1286411631
1866,149266.98418233552
2876,85740.89001166623
2146,253685.40976407187
103,166838.95398834112
1500,138632.24392784314
492,181863.95030817113
167,149682.1921096192
2597,124901.28122090334
2685,107733.43110698601
1035,146418.177976382
1220,71226.31572370081
2602,152874.03284849558
2159,207638.50207829557
695,128481.14745077255
1109,257245.76701942584
640,175688.02409023044
1652,146052.1753336635
2090,161562.10374599247
1188,179513.50639530958
2345,227729.18303588292
1059,468596.2381895192
2751,227643.88646751762
128,202458.2985077859
1523,179021.6224092598
2925,183023.970188328
2145,299708.6400320014
1121,216207.79334963413
566,242187.87779104168
565,219743.96854417614
1331,138361.02556302855
2928,123665.19963577941
156,145152.1711322668
797,148333.237670382
327,98417.68155251294
2859,132025.93463518124
1453,122859.76686816182
1762,351568.7843713685
1868,196253.7351103158
1760,182180.36694368024
1113,228743.87641329438
1812,190652.69233112087
117,152275.4419403978
1142,211979.53045972294
2342,428257.66033142357
927,150324.62971080196
2478,181047.7214912973
655,98888.77603180234
2064,122675.52580650171
369,251787.7525660445
2239,120037.94521222456
2732,211226.80834567582
1653,156035.97256537082
959,204058.90152648295
2395,340677.67023633677
1412,107977.68117426545
271,260267.97988132585
1484,150261.25748745597
1497,159626.0010881649
552,145231.40787526392
2,119070.26385843694
1855,287461.8770561644
4,271493.8400487658
2292,156089.47077230524
134,139503.85091578224
646,107101.95083255286
42,283581.5444212717
532,221736.08157203151
713,101788.49591168994
2561,142768.05758193167
2360,145940.98272170412
1333,123811.2041399823
1407,229493.94359480648
2892,303958.5746615293
574,207989.60492117435
1227,191130.0481852207
2591,212752.56837447503
1476,209311.14295307355
1125,243214.73243277607
1446,136170.11885910822
408,110218.101785255
1101,284803.1237211858
2251,188668.4065972695
373,175388.236085101
2554,129964.47217875515
2382,244407.8550015935
1985,89175.47529721087
519,236363.13366598985
1093,190532.5476395955
864,257074.7208949545
2889,150564.16117878904
2308,180514.91412712994
986,162795.61808024524
1302,139160.0240958861
585,157048.40782005817
2708,145089.17520737686
147,136342.17662517645
1441,224070.4348922485
383,173950.7541884865
285,145287.4671459148
181,111554.23971831174
358,168087.94236333444
780,175303.40849674502
258,193500.41283507113
1865,209331.7338348504
692,118343.88176305774
2902,351330.2678374872
508,236189.7004402243
2638,135546.10267105102
36,136923.52225159443
611,160503.41446019404
2281,144216.90905595734
1678,118445.5928236235
1696,534144.597265594
1557,73452.98488694109
2180,161934.40619751366
1726,208873.26591927436
951,147142.65382232753
267,221032.1035487901
2706,147955.03655576118
2221,266707.7930975488
1357,150277.8671426521
2901,340662.48534904205
347,178799.6417850954
2164,189470.6390067175
1586,324574.6980941465
360,159309.81147530503
1769,244424.216064309
2617,149375.06562570835
1879,150323.83032965337
991,231866.81265647698
1535,131254.8580326537
1191,145360.58214613027
1579,206449.0276958191
1882,136556.22002843153
1510,139215.87084030913
2196,143240.54834453238
1845,176584.57328491414
2336,410059.02705583506
942,89398.53005054129
861,125822.5175470882
2555,115681.43999595521
1392,157669.93816238162
2099,251649.04185935922
1543,116307.11774897393
948,278938.47195273475
1239,175756.8955311732
22,181475.52285435543
2796,228959.43599028993
2747,177438.76719768625
92,294122.7422463523
210,170230.1926065695
1858,206982.62814598082
2228,159793.81605099628
447,206917.27712879362
827,238125.4180870288
1649,199127.7725178403
682,131461.69288378904
2698,104240.20041896644
494,166766.9286150359
214,82217.4102161237
2441,242069.95186154125
2679,94646.73749127667
1336,111834.59136594353
465,181119.0536074444
1524,142297.95312385884
2543,116730.21689329518
631,134991.54591563425
2452,310370.36299081426
228,155621.18445691816
126,171161.0018913774
1092,213527.46496993498
1122,196617.8615457773
932,224780.17777089035
1980,85784.72696497878
2171,115288.92317151326
551,143891.68481976443
2768,149456.9524133551
2056,119690.66012206303
1159,395513.34228975984
2645,113402.23776291899
1174,165838.0769328577
2266,208197.008839658
2462,461224.8878732379
1219,150794.19406252136
2922,185788.90146717924
118,142829.4024730211
474,168966.44572554575
2576,147510.84006070544
872,297223.9569470387
1077,203428.67090794665
1536,124154.1346219762
1150,131485.73871874047
2341,323567.10643674165
1931,152866.5899188124
2785,133309.85469056075
2538,133488.76308396854
597,210423.47640263423
464,179446.87506470902
233,217948.95701125485
2169,141147.44409978873
2123,164727.31554651516
1867,168834.91181220982
137,238241.24041256742
515,236768.1889221624
933,111297.40293658595
2784,160927.28720093405
972,159149.4876306875
599,171879.1488007753
2614,126831.19201747079
2582,150112.75051621383
1409,155434.9861258524
175,95588.78817435961
352,214125.02813955172
976,92146.41080966839
2134,191008.8246338952
984,119467.02285358016
2396,395951.5399230238
1673,147720.32902207313
404,113065.69753110726
607,167008.47168444586
814,150727.89857216942
868,189691.63998212677
2271,182623.66756759348
1633,206127.9528577246
337,149245.35065223082
2765,165139.89499512222
1746,253309.89014664883
368,301129.1744838738
2806,203451.24181071293
1662,180102.8871572407
1234,205369.8887001482
1373,138139.65264111751
1672,118125.5218160353
1939,128200.05964671829
