Id,SalePrice
295,189302.0918768298
293,184560.595622427
859,132118.6952991383
288,73333.10951225669
1578,152452.60623903392
102,175191.75540264757
2831,144197.700184077
1030,157332.9986069914
2551,142102.18709531723
1286,142047.97472719577
958,328292.03939892317
776,129225.44410435512
72,232304.48148271715
2263,250967.52593217217
1866,150430.17055617287
2876,86595.35494251635
2146,251790.48468666774
103,167629.30313432682
1500,137002.04526020534
492,181494.37714389272
167,152437.64939012207
2597,124265.34894528217
2685,109811.94077882024
1035,146242.1286520371
1220,70816.67118970588
2602,154064.280274059
2159,206598.0575445851
695,127909.26435881131
1109,258361.79727164094
640,175646.1439106727
1652,147305.53923446758
2090,166203.82432528728
1188,179822.2363894722
2345,231626.7423508229
1059,467922.4262995358
2751,227752.68827564112
128,202338.5428166876
1523,180214.1280603584
2925,182903.51061981334
2145,300171.09996711754
1121,217383.79622263202
566,238735.84707884715
565,221449.13377439312
1331,138913.28148361458
2928,126101.64074852758
156,144178.07106808413
797,146943.13059443334
327,97764.42808768901
2859,133256.94411545928
1453,122366.88121649793
1762,352971.31701577833
1868,197456.02716446065
1760,183610.89323729984
1113,229486.06972832317
1812,190548.83165118462
117,152651.03164755445
1142,212466.13386600796
2342,435090.7750919962
927,148750.5181766133
2478,181192.02974558182
655,98441.83512205526
2064,122061.0079596859
369,256892.0331344276
2239,120063.69827794471
2732,212542.13789714116
1653,156537.6253214639
959,203716.12862532723
2395,346468.48176880844
1412,109027.95508994437
271,257613.92280612543
1484,148754.92974719487
1497,159595.24715419966
552,143205.8382923454
2,117761.36312553182
1855,289040.8029058214
4,269438.3217248269
2292,157201.25077973798
134,138695.6430574785
646,105078.76923399672
42,283157.94483973965
532,223042.97815609095
713,102176.5689790192
2561,143538.3682885017
2360,145390.6178037373
1333,124618.27395540902
1407,230321.06282469825
2892,304532.2933071757
574,208368.6086574924
1227,193323.62506682682
2591,208923.04647203337
1476,210570.90818843603
1125,243614.0973448154
1446,137930.45357290236
408,109196.00284678326
1101,286836.4644250726
2251,189787.0752755216
373,174585.23676296638
2554,129086.19537018714
2382,245125.85928956934
1985,87821.53966118164
519,238385.89139070804
1093,190590.71443432785
864,254059.23639006485
2889,151596.15142408892
2308,180909.27209976222
986,165463.54989923455
1302,139737.83318059807
585,157537.94357972062
2708,144650.00857371592
147,136416.73886956886
1441,223728.56058353398
383,175989.28982994246
285,142539.3309806479
181,112935.94252853775
358,167839.96389904508
780,178872.52954852555
258,192933.8319074558
1865,211749.9590948461
692,118567.19890149253
2902,350161.3495018424
508,237165.54928292157
2638,137005.83027559635
36,136045.35514622575
611,162351.53597630135
2281,144710.5232981452
1678,117833.06241217053
1696,533527.413345314
1557,70904.00879880464
2180,161934.7166992494
1726,209463.14713496814
951,148106.38524667968
267,220405.9179111881
2706,148380.48605343272
2221,269069.2906592774
1357,149732.25888117196
2901,340844.7874757595
347,178685.78246138204
2164,189728.34805252214
1586,324492.9456833334
360,159449.5963800917
1769,249371.98398610315
2617,152568.80103499553
1879,148617.51224797542
991,237283.30526336137
1535,132001.43305073478
1191,143437.48486157236
1579,207150.1910789801
1882,138230.54785132912
1510,140296.69094484422
2196,145529.7300364807
1845,176637.1734281401
2336,411743.66141736886
942,88461.77308421787
861,126506.91422017955
2555,117742.07071195154
1392,157534.24298130025
2099,251947.66031974432
1543,116474.76262198969
948,280273.56759967125
1239,177473.59719177114
22,182074.72327700717
2796,230484.42918524952
2747,177314.24246799957
92,292460.0770839407
210,170916.60912859996
1858,202294.47420073408
2228,158124.57131513825
447,209863.86800485203
827,239417.45887421278
1649,202981.37429911434
682,132857.0042583281
2698,102731.90647975977
494,166169.28114801671
214,80914.16977815652
2441,239868.08871294276
2679,96086.28155208429
1336,111652.13421339914
465,181219.34205004
1524,140704.3649097926
2543,116519.67636605531
631,134790.61553764215
2452,311346.69697230385
228,156411.59602680712
126,173596.83510026705
1092,214392.2254773956
1122,198163.24902888152
932,226228.74225534298
1980,82448.10169794511
2171,115207.7579041658
551,143755.2765389856
2768,149239.30429465632
2056,118734.21320048107
1159,393933.9339728385
2645,112966.80598186598
1174,165508.4347234713
2266,209866.8279619384
2462,464594.84098907263
1219,150877.08134355504
2922,183731.2868085457
118,143312.84952859516
474,167117.46097184447
2576,147010.34460061832
872,295513.48764940177
1077,203781.8352365645
1536,124660.79885392902
1150,128926.50424504862
2341,330136.76395332284
1931,153197.18427161532
2785,132404.02880896832
2538,134120.51587324237
597,208897.2181372073
464,179361.7524578919
233,216069.7294578895
2169,141533.2914807482
2123,165673.87561259288
1867,169562.70250150704
137,239315.44322302568
515,238453.01351066367
933,111199.15542579824
2784,162518.85918839741
972,158843.02893068336
599,175881.42239113522
2614,126683.71756009157
2582,151916.14684369837
1409,155304.53402402636
175,94089.67617698981
352,215321.09680705023
976,91420.67032791242
2134,191575.8930974014
984,120399.721422512
2396,397461.8337376843
1673,147995.76728534547
404,111996.10071658329
607,166411.15883140467
814,150374.58211445462
868,188794.78929411978
2271,182577.75868064316
1633,206770.69323097685
337,145932.7349106928
2765,167866.2814060468
1746,252699.8660237176
368,305818.07660908974
2806,204207.48636494367
1662,179616.99751174508
1234,205381.00798585996
1373,136858.73021270006
1672,117971.06308837196
1939,128607.67705319842
